"","MEdarkseagreen4","MEsaddlebrown","MEplum2","MEcoral2","MEskyblue4","MEmediumpurple2","MEblue2","MEgreenyellow","MEcoral1","MEsalmon","MElightcyan","MEpalevioletred2","MEantiquewhite2","MEmagenta","MEmediumorchid","MEdarkturquoise","MEblack","MEturquoise","MEgrey60","MEdarkorange","MEskyblue3","MEdarkorange2","MEmagenta4","MEskyblue1","MEthistle","MEmaroon","MElightcoral","MEnavajowhite1","MEplum3","MEskyblue2","MEdarkolivegreen4","MEyellowgreen","MEmidnightblue","MEdarkgreen","MEbisque4","MElightsteelblue","MEdarkgrey","MEviolet","MEdarkviolet","MEdarkmagenta","MEtan","MEsalmon2","MEsienna4","MEorangered4","MEyellow","MEcyan","MEhoneydew","MEblue","MEdarkslateblue","MElavenderblush2","MEorangered1","MEthistle3","MEcoral3","MEfirebrick4","MEhoneydew1","MEdarkseagreen3","MEindianred4","MEdarkolivegreen","MEmediumpurple3","MEorangered3","MEorange","MEpaleturquoise","MEantiquewhite4","MEpink4","MElightpink3","MElightgreen","MEskyblue","MElavenderblush3","MEpalevioletred3","MEivory","MEsalmon4"
"309",-0.0649271673122833,-0.114833183900926,-0.0646455952364142,-0.0280985726069281,-0.0433725821092126,-0.075300515587366,-0.0813750243591599,-0.0903038984702491,0.0697999718909906,0.0680945636392202,0.0186577488503332,0.036747765721856,-0.0392309414715588,0.0749713292620935,-0.00119911794653519,0.042177573375793,-0.0200807806168306,0.0540467935648235,0.100690978299701,0.0770177990476446,0.137986684294653,0.0775981493723699,0.134097134345218,-0.117890367373095,0.0520492258026929,0.0972839858491544,0.0964711253872625,0.0268255391057813,0.0742438474376585,0.0957926683604887,-0.0590624768885466,-0.0910706116203457,-0.0854819594038692,-0.0693494632958907,-0.0183082933935798,-0.0530845792916153,-0.103351396225667,-0.0714525338714438,-0.0349387098685497,-0.103709930668226,-0.141207426065394,-0.138876947631839,-0.0883355530300858,-0.0413097367033783,-0.00854848495698863,-0.0259074504642997,-0.131625852154375,-0.00714627608774956,-0.0071038624174874,-0.0883108299559855,0.0313830121225263,0.0990367936268896,-0.0462618170060129,0.0942979929898755,0.0773675621099288,0.0836047196949166,0.0592710062176002,-0.184884262743845,-0.137883226293337,-0.0642509066526908,0.12065434976352,0.153640516444129,0.101936175980025,0.0977655608113144,0.0764651219595988,0.096741593525557,0.0759824544087888,0.0545209190477287,0.0816525184025981,-0.00267435493336889,-0.184877255275609
"311",-0.0885246059192383,0.0915281833182442,-0.0466417209239037,0.0329584933651359,-0.0458458441405603,0.0522684672141304,0.0429066644154834,0.11072694102477,0.102840980075628,0.0704757530571499,0.0482760178980668,0.0595069571678043,0.0419691095255096,0.0569880808640266,0.111618506853811,-0.010082100757481,0.114938725839574,0.0694428343005646,0.0588870314934902,0.0892171950502651,-0.0545323437518581,0.0814768114351583,-0.0319859447911359,0.0796647213942033,0.0523045739035892,0.13755833922454,0.0500900472017838,0.0721283149363303,0.126048347735196,0.136356285741055,0.104785387681394,0.090540572241381,-0.0564147020480255,-0.0529615548083892,0.0778247079149299,0.0769680296752157,0.0161954802848692,0.125901097606252,0.163413686591247,0.0978121233905215,0.0912563465756927,0.0358058150701231,0.100544933054364,-0.034248520886533,-0.044854208608449,0.0550364966854309,0.067337946949724,-0.0748847386101689,-0.134831757235863,-0.0573188752360983,-0.078352665615835,-0.0960617404307788,0.135403728842695,0.126161523989434,0.0851991287291324,0.00598626135183368,0.0648338943008915,0.0657196369483415,-0.09818855325982,-0.0650734130781054,-0.0740875645779895,-0.0530375347027205,-0.119017182221391,-0.0871841294441268,-0.202720115833273,-0.0935839637860699,-0.130105786760458,-0.0470062493003781,0.0141236642172325,-0.118494742491592,-0.0981088599569031
"313",-0.0984935628684756,-0.153682462544827,-0.0736159466135531,-0.076384746482855,-0.0247135551497193,-0.0772853188621747,-0.0497624536438385,-0.105282240131676,0.0158489258552117,0.0631409667178514,-0.0483105642766108,-0.0858626673255485,-0.0956256247422629,-0.0501575007894704,-0.103691093204776,6.29034449821283e-05,-0.0843582069151454,-0.0763648727051402,0.0630020571031836,0.0794590490349145,0.135382023050016,0.0686645797132418,0.147417057759599,0.0977318999956277,0.0886239361944352,-0.119189912486345,-0.0937792687412057,-0.0880810066588489,-0.14869353475812,-0.0456423121406422,0.00546286986550241,0.00463654682705481,0.1500011479297,0.0426909589437856,-0.0816615113479724,-0.0178712657602179,-0.0234545745744107,-0.113210582945024,-0.0695206509823335,-0.105453310034948,-0.129577574240858,-0.0462655095450087,-0.0938574768091371,0.0176259952836762,0.0531936810392793,-0.0220956975222679,-0.109346794707702,0.0551779564932645,0.032816630061497,0.128874401816725,-0.0219313320931124,-0.0835812395731884,-0.0519283925898472,0.0733543256604107,0.0611413443218003,0.0618450235411853,0.0708332681963012,-0.182553647019935,-0.123693397928143,-0.0952674283078933,0.0951305818292183,0.120358484658574,0.0643908321626119,0.0862313125603477,0.0676549682389362,0.0977551291660274,0.0657593072704977,0.01252441621343,-0.0293687032741141,0.0826439528756327,0.0380966928111241
"316",0.0746673113973102,0.0360210164985578,-0.066160607115079,-0.0392876607312001,-0.0228153727352129,-0.0844189803438129,-0.0215730284241896,-0.0772520175718145,0.0995843473780313,0.112641944726979,-0.0623422316777257,-0.015177900949019,-0.0246905325276763,-0.0743703585715461,-0.148763410439665,0.0727495728971551,-0.0198540371920154,0.0458188018080671,0.110962090535233,-0.125270627264209,-0.0764654923965227,-0.193453889796011,-0.0780947947819477,-0.0526713177501263,0.00727486111910345,0.00530553090188084,-0.0328447238825984,-0.0689400307989996,-0.0898165169248176,0.00539320953085635,-0.00998157983871082,-0.168595307564789,0.157806934583931,0.133767114833133,0.0495031873339245,0.117587825959734,-0.0856059982296632,-0.117983850654815,-0.0613095490852818,-0.0686511135754846,-0.13128813402593,-0.115597959130745,-0.0568269250042676,0.0564458954717939,-0.050585401398024,-0.0972858717945546,-0.131984667985449,-0.0306162802987376,0.0849416425128041,0.0733030706194665,-0.0365243943050776,0.0388215095257497,-0.0561667452647907,-0.0413089685053522,0.0676893786145569,0.105125488830285,0.00389667653574569,0.0460159370445714,0.120788380791074,0.142009108260187,0.107913292607605,0.14555698234868,0.0642493539163532,0.126517931336059,0.0259778056917915,0.0912177708661088,0.0579196698039618,-0.120704219469968,-0.161281402710023,0.0453108755766316,-0.09151318209344
"318",-0.0804254189235707,-0.137314062801834,-0.0590723163412485,0.00279445291742319,-0.0455606928313388,-0.138518038943447,-0.137513342349871,-0.0883427627483153,0.11275899513188,0.0867372750320705,-0.0797580963809495,-0.0437960972721337,-0.0749587704454251,0.062051349562046,-0.0760287407880329,0.107393962748151,0.0294994842652116,0.0405317449127557,0.0941004570220818,0.0832394292600981,0.129324640100266,0.0772764640030672,0.144828408524039,0.0898083382539732,0.0865072167865635,-0.0841054866118349,-0.18098767225289,-0.152153674817113,-0.159286867496915,-0.0899391096070166,-0.0128587073687754,-0.0955859611160114,-0.0793159713516346,-0.0137691074339394,-0.0139438249843372,-0.0658875540944065,0.0594719795599391,0.000386372940254882,-0.0386569265114482,-0.0690087328226604,-0.128654472761852,-0.0208042427731875,-0.0894271432408142,-0.131254303666491,-0.109516089711648,-0.111875487036129,-0.198132387379818,-0.00497564035070047,0.0195379334333875,-0.0776810188641447,0.0288581569298318,0.0883890046546715,-0.0373391588703457,0.104178955123109,0.0758782861171792,0.0996044336362789,0.0849504352207934,-0.181909742537524,-0.124396507681546,-0.0860108700165987,0.0963667022836573,0.129521064151101,0.0799499531740453,0.119669645181458,0.0683643413841236,0.105480568716639,0.0842508331906785,-0.0277243532933568,-0.00617526499180062,0.135608485311919,-0.0419171340247007
"322",-0.127210322005757,-0.143170788201844,-0.0585859889065974,-0.0206218806554838,-0.0028631057659239,-0.126545333098079,-0.11959274275196,-0.0809796621773942,0.103394326380457,0.101804917286568,0.0720372184108539,0.0283584987228502,-0.0399933674102533,-0.0585546133597265,-0.061108246259183,-0.00508294790118852,0.0888867188799427,0.0265635175047252,0.237103097816432,0.105354564345619,0.1675712366307,0.0732006352278572,0.147747988278716,-0.103715308071612,0.159567821337137,0.084896354442363,-0.0792055845652352,-0.0726223031431494,0.00774711382349273,0.173257925913929,0.168622882428077,0.070400365276009,0.177476813093609,0.221326761920911,0.186284848393689,0.0856772193574201,0.128799053461935,0.133343790378945,-0.0257302419454642,-0.0586770097958898,-0.126504374723985,-0.14086819360506,-0.0562076125405666,-0.00135725785041315,-0.216492032697829,0.0866935971921825,-0.131290670266824,-0.0309082892328649,0.167092303196524,0.147276957400572,-0.12959779866653,-0.0803855580560493,-0.0543228407220144,0.147913478245855,0.0983315430177027,0.0853027391502314,0.122638158741029,-0.194468875794567,-0.15056480189238,-0.0428763078065791,0.122916702332497,0.150429355449779,0.103964884842512,0.107184805818708,0.0367932447819742,0.128951551633141,0.0717445313030327,-0.139426781994443,-0.145050294923341,-0.0310965601577586,-0.0273290158705856
"327",0.0136543838758578,0.0404742889590742,0.144709519747504,0.111148382395285,0.224103850356733,0.110076821860525,0.0784655949284131,0.0968738679577269,0.0246332561220543,0.0652936922706076,-0.0438832918339289,-0.0599793963149997,-0.0794836137939602,-0.100070256077999,-0.0724365474496641,-0.0621657396034536,0.0709613512724879,-0.063986831243423,0.0538632109557419,0.0494768223481079,0.132311462074133,0.0278483941319336,-0.072212120170447,-0.0142124345963465,0.103463877520281,0.0119768967850512,-0.065405122798793,-0.0764586007950089,-0.0381599677946357,0.0526196781812632,-0.0397026158892529,-0.0539633080022529,0.156017655667379,0.149430940404378,0.112089487355164,0.0372477777542563,0.189461312897581,0.127968662749289,-0.0601397310707362,0.0994689374301204,0.0559219268691857,0.0400284229204143,-0.0810852582091158,0.0673493023537374,-0.0502663799881545,0.0611345686424864,0.023893677482426,0.00436296818675574,0.12367992041793,0.147091928842925,0.00713186689714905,0.00447119534362553,-0.106551071173437,-0.0942014322268042,-0.143142880768534,-0.189367283023461,-0.178365985398757,-0.0969521671340586,0.0850600981833878,-0.0613135384501411,0.0659563181591236,-0.0853479553824395,0.0641702384976906,-0.103745520993858,-0.0352547743965562,-0.0894907627043353,0.0488577257407704,-0.123131456737214,-0.151262979032995,-0.0352769794949915,-0.185670031475829
"332",-0.105376602497942,0.0678641877035022,-0.0697776229435537,-0.037004229857135,-0.0516190857096129,0.148404078567301,0.113086077609302,0.082075166626309,0.0771789091545849,0.143454045578862,-0.0418377927304867,-0.0710055295777355,-0.0992147227670828,-0.062177010512419,-0.108584612789384,-0.0958725838777274,0.00964757822680319,-0.0610828288923185,0.00516238585546741,0.0792961505012923,-0.0689802343036739,0.0781198073196059,-0.0520934892280979,0.0575508508133521,0.0380998361830657,-0.0829691342730641,-0.105372648999493,-0.168045151740009,-0.0737349716724944,-0.0139976374900084,-0.167052688879518,-0.131283404537704,-0.0802028327394517,0.0314481310976925,0.0304926574703053,-0.0149397797523059,0.102130926510068,0.0366088252076503,0.136507146794687,0.0534710542408412,0.0789976161478615,0.136324391700517,0.104832614057009,0.0739991399946646,0.0264207306601666,0.0161802725436276,0.0803115499047573,0.0595482564411436,0.0433290198274408,0.00738941759433638,0.0470428693560869,0.0624989987921593,0.118319806635613,0.101788682927769,0.0415124470307734,-0.00462926538761892,0.0610774306342886,0.0506862778970713,-0.102658020903512,-0.0588668693721278,-0.103520527335881,-0.0776121215457884,-0.130989296717421,-0.108359679741051,-0.197514234065909,-0.108111531994507,-0.142203028277225,-0.0575351220397472,-0.0756812330462266,-0.00464900442333841,-0.117412682706569
"337",0.064675559875654,0.0605384403226483,0.203534162842129,0.234946114346209,0.202631267599292,-0.0335694644911288,0.118670703752866,0.125594037978378,0.191820700680611,0.107887495281974,-0.0880505708660555,0.0310749426331185,-0.0376374085334005,0.13888250809421,0.069699722526119,0.168738268854145,0.146674643833506,0.101888523052923,0.0727081755940306,0.0558959778028012,0.120226060281209,0.0296456973105442,-0.0800491867814294,0.15814947606398,0.0728890739612853,0.0337075707587286,-0.0798673686108162,-0.0534028710601908,-0.0791573967113123,-0.156658227890416,0.0985481608051412,-0.0679293236346394,-0.0481454430954498,-0.131300470269758,-0.0223233193840896,0.0663031123403873,-0.136371791520482,-0.0358069082959936,-0.0220609035174992,0.0929370071063527,0.0431901495505619,-0.0956888183741362,-0.130533428844532,-0.0699001670105503,0.0563846571035049,-0.221927010247292,-0.143974256277754,-0.190363800995773,-0.202165339070613,-0.157658038788781,-0.1302275965251,0.00315859905712676,-0.059468590111508,-0.0701556933814049,-0.160150215105823,-0.158737819977055,-0.182946584355936,-0.0769931590485126,0.0863207798228516,-0.0729250236756563,0.102099113406177,-0.0371444227749004,0.0690020477679807,-0.0363552809661834,0.0347574131119346,-0.0913952419930264,0.0640603401971186,-0.0705440966600026,0.0741879292898631,-0.0621876676611319,-0.185723706405253
"339",-0.117335063535482,-0.101644958166357,-0.084613169243178,-0.0627310850645409,-0.0552145874668269,-0.0804643351691168,0.0124575798990866,-0.102073191442391,0.102562134374806,0.184293298681396,-0.0712971361376122,-0.0831077167617668,0.100271574370955,0.00368131977682644,0.0737955775965306,-0.160634812024887,0.0231101866392899,0.0146732749614932,-0.231312933390145,-0.156295090443796,-0.0974435513035317,0.0552454335393471,0.0947876118519955,-0.094467218743297,-0.023225031868608,-0.00846380652618692,-0.075657970797513,-0.144396388329555,0.0798839859912948,0.0999638489514056,0.0118615976861496,0.1154491305693,0.149090679752084,0.0206947981652853,0.0497985808570114,-0.0460229688715849,0.157278792857596,0.173724334692923,0.113952676456157,0.0817003182425598,0.0789662910127498,0.084140467502139,0.0968101652016861,0.0781020407369218,0.059413032245797,0.103283402384,0.135012609820185,-0.00327114900931465,0.0612111137750732,0.117670995958426,-0.0837682976083069,-0.0761293409301024,-0.0501840869138507,-0.119723489429548,0.0600527242386638,-0.0399949563636229,0.018695523218475,0.0864457724478078,0.0329419913454442,0.135825001129672,-0.104927874994742,-0.100280538487131,-0.146772923729646,-0.138867896433619,0.0477802986775505,0.086064849091632,0.0488627997841442,0.0206603936056647,0.0319735934800589,-0.207276111342426,-0.216971948698209
"340",-0.0864578903074958,-0.122369416511946,-0.0611443358000585,-0.0274649894603174,-0.0621539977161112,-0.138712912992928,-0.116086167139828,-0.0916588163144754,0.120515039808816,0.115506610612471,0.278307820134874,0.262836863735891,0.0393080558497292,0.0188670811931056,-0.000309670086395733,0.0471976858243068,0.0422870118004174,0.0814942601053365,-0.0748412697707118,-0.135187013719056,-0.095423014558894,0.0634796128952929,0.127088015274,0.0824374830579914,0.0194167723869571,0.041567253802181,-0.0434359857186893,-0.0580256760893667,0.00503343352430352,0.0501028204281317,0.0322623970174328,-0.0238789593669686,0.169958411478581,0.0900668551330489,0.0669616326758648,0.042783994327143,-0.0551101540193521,-0.00194926427825729,0.0979653980217805,0.0947990633467336,0.0781037613107235,0.0574288088857003,0.0920457569676891,-0.0572231347227667,-0.126693353912166,0.00761516780709673,0.0138837261839211,-0.0526831942812149,0.0756501768081158,0.0998934899786719,-0.0298502198432823,0.0480965772452239,-0.0689684452880702,-0.0627031666360971,0.0797022745076031,0.0498932418024069,0.0453065894546304,0.0827983478644799,0.052241641897174,0.148936986932427,-0.08642748624299,-0.0768758713493955,-0.131562442594881,-0.101062469967472,0.0601156161627299,0.100975685136134,0.0733649006109092,-0.0245039302733821,-0.0226748318089965,0.0134464863497961,-0.0689971595791537
"350",-0.146024131563375,0.0496987918291721,-0.0821359935113178,-0.0140572946150078,-0.0166571368319893,0.126168893608637,0.21353311924027,0.100102752718083,0.0283537232155438,0.102058207587261,0.00890320736275687,0.0103322221040967,-0.0431452131348414,-0.151272191866023,-0.0227601561112989,-0.125926840670394,0.0310584780778098,-0.0221948066865602,-0.0867996201728392,0.0770703873877431,-0.0719840504074218,0.06491897334559,-0.0590612726406052,0.089927611951958,0.0344762145831072,0.00733080136155986,0.141254897198889,-0.0150737118743299,-0.00916496485722903,0.117627219698793,0.0587458706333147,0.0304503009588581,0.177020319094999,0.15246266227009,0.0717581946059902,0.235655488625206,-0.0245091560788546,-0.0208763053317274,0.165020288028932,0.0968487539689256,0.0965454623639608,0.10552422304801,0.0956766805604929,0.21145598834532,0.0707880205204164,0.0636730676684241,0.156237530683123,-0.0102558211643487,-0.0239722781612571,0.0973228869140195,-0.165541366697151,-0.192370776274325,0.111071195703497,0.0718608101750525,0.061466827726532,-0.0819951115795912,0.0492682969736688,0.0625464865098532,-0.124415236520832,-0.0607720193261613,-0.115972794211736,-0.0885856647888745,-0.158510433484758,-0.117180298689789,-0.225137522088209,-0.121357193183671,-0.167229546076308,-0.160065585194754,-0.228359613397132,-0.148249946004392,-0.105804318874796
