"Plant","Bench","Row","Column","Osmocote","Salt","Treatment","Accession","Group","Cross","Chlorophyll","Tot_AG","Tot_BG","Tot_Biomass","Reproductive","SampleDay","MEbisque4","MEcoral3","MEmaroon","MEdarkgreen","MEdarkmagenta","MEdarkseagreen3","MElightcyan","MEyellowgreen","MEivory","MEsaddlebrown","MEskyblue2","MEantiquewhite2","MEskyblue4","MEorangered4","MEwhite","MEdarkviolet","MEsalmon","MEthistle1","MEblue2","MElightcyan1","MEdarkgrey","MEindianred4","MEmagenta4","MEorangered3","MElightcoral","MEsienna3","MEcoral","MEturquoise","MEcyan","MEfirebrick4","MEtan","MEplum2","MEyellow4","MEplum1","MEskyblue1","MEdarkolivegreen4","MEplum","MEbrown2","MElavenderblush3","MElightsteelblue","MElightgreen","MEmidnightblue","MEorange","MEnavajowhite1","MEthistle2","MEpink","MEbrown4","MEsalmon2","MEgreenyellow","MEhoneydew1","MEhoneydew","MEantiquewhite4","MElightpink3","MEroyalblue","MEcoral2","MEviolet","MEmediumorchid","MEdarkturquoise","MElightyellow","MEdarkred","MEmediumpurple3","MEpaleturquoise","MEyellow","MEgreen","MEnavajowhite2","MEblue","MEskyblue3","MElightsteelblue1","MEpurple","MEdarkorange2","MEthistle3","MEsteelblue","MElightpink4","MEpalevioletred3","MEmagenta","MEdarkorange","MEmediumpurple2","MEfloralwhite","MEskyblue","MEcoral1","MEdarkolivegreen","MEplum3","MEbrown","MEred","MEdarkseagreen4","MEgrey60","MEblack","MEdarkslateblue","MEgrey"
270,"4",1,"D","High","NoSalt","Control","RHA.274","RHA",3,17.9,4.962,1.4922,6.4542,"yes","1",-0.112441223666604,-0.177401914321177,-0.100282660669035,0.110681435334565,0.0774209563667904,0.0568469432205238,-0.0813969173710415,0.0858204050256445,-0.0943248500415019,-0.111643569922176,0.121687634994078,0.217388222925722,0.118365391302121,0.064421161443593,0.198988207414942,-0.0621555666211573,0.193879907301254,0.233240747771802,0.143853673408288,0.127292889722866,-0.163795641049538,0.156452940570224,0.13649642366483,0.266703211958765,0.105887844807388,0.205682601203761,0.294916447133719,0.245520471998922,-0.00362975491975018,-0.124696112217376,-0.097397507472236,0.103935667225125,0.215351102186249,-0.0614924040363761,-0.0175850440657952,-0.0154598624248912,0.175023082835744,0.122536276094994,0.193216578061427,0.0929237121668003,0.0992047284190573,0.18908882940668,-0.0112059678381054,0.278535461137341,0.242987155413396,-0.096804538876453,-0.189313565006517,-0.191276696802215,0.0403280118298636,-0.0309282798740126,0.108384840668772,0.204040607550814,0.195163945416423,0.184690395631037,0.0783765356193164,0.0812890308252294,-0.193190842138624,-0.101523547383771,-0.117541470953099,-0.148428217966029,-0.0111555304396388,-0.187455648207948,-0.0943018130736153,0.196001702354421,0.00744686493926449,-0.191512684483459,-0.0245086216394333,-0.207239341127823,-0.196501205617918,-0.37327847375748,-0.284003372189375,-0.0359915217105487,-0.144397904220664,-0.234069497839405,-0.203426625220521,0.016573775107365,-0.122718886428721,-0.271622152419417,-0.165670769406654,-0.0864577028377029,-0.0782382527688791,0.0877758708117142,-0.0872208137180949,0.0852574498740474,-0.0384014510475511,-0.0586632912988931,0.0617171701510909,-0.0890886436970596,1.63694213446505e-05
273,"4",4,"D","Low","Salt","Combo","HA.412.HO","HA",1,19.7,1.8145,0.3577,2.1722,"no","2",-0.0767899696970868,0.105354869516048,0.10989481945927,0.105835821458011,-0.0819108837511372,-0.0399065949210605,-0.156874971271584,-0.167551893245731,0.131211540857995,-0.0763797879041191,-0.0589891306001674,-0.00178257782666189,0.00097281308995277,-0.0812669889987675,-0.0444779797228701,0.0476325220337638,-0.0892421011394392,-0.119121297970148,-0.0611378864086834,-0.0718900786144969,0.164365830822186,0.0268539440438043,-0.00980390729621495,-0.0468348117318523,-0.0720208889510985,-0.199434030450995,-0.0410909683101339,-0.0572050835336788,-0.0680998570113957,-0.0855489246330009,-0.0616614366039776,-0.0633474118918876,-0.124941543526879,0.0663846142002326,-0.065822692907398,-0.0123446613513994,-0.084136384461128,0.0954300877494671,0.114333266679951,-0.0780961717994327,0.19079389132729,0.19629231320281,0.182784994904648,0.0897961126688043,0.175959495348892,-0.171543333309614,-0.179866422518252,-0.105678800211042,0.271042153975788,-0.180340645227251,0.0790302009987641,-0.0798455346556659,0.0764893475369681,-0.154459586256703,-0.116607199216405,-0.164986847399285,0.0937908851816718,-0.108235542290603,0.0835527526814044,-0.0069923489975182,0.119230932092689,0.17987217467495,0.192542245150621,-0.0376801856710279,-0.0158443417174704,0.0502214450881008,0.0335294539730973,0.13803041312552,0.20531554830658,0.138954976978757,0.277560176774999,0.0346130042603203,0.0511896460563164,0.0482554935506245,0.00933530427179948,-0.00401593094244942,-0.0289604623036639,0.0431402989823542,0.0278825621569847,0.0866504937030967,-0.0855366462257683,0.0979848030828854,0.187028548111408,0.177494369382407,0.00686229934494999,0.0530467110076588,0.0470890050608828,0.147974783995235,0.0596317383498133
276,"4",7,"D","Low","NoSalt","LowNut","RHA.274","RHA",3,14.7,1.8935,0.4409,2.3344,"yes","1",-0.127931094734229,-0.186499044767462,-0.0892033894602652,0.10092866613521,0.101600542355342,0.0662021236835749,-0.0806362425085416,0.102890908636728,-0.100774059148529,-0.116397612620495,-0.187264864306596,-0.116511667927776,-0.0291485016298477,-0.0461284174433299,0.0993036786447963,0.113725012432573,0.102053975878686,0.0114300286444528,0.0717588208043091,0.242522608513472,-0.169111443958769,-0.0071935366108073,0.0141062759175023,0.146393150674891,-0.0651002253766734,-0.151051927495033,-0.132250098069783,-0.175194123967197,-0.096942944108381,-0.180371615528675,-0.121723619159473,-0.08253768027007,0.0205026650923691,-0.152745880638941,-0.040718118557776,-0.0250604135155543,0.178989088506837,0.0901466044895777,0.193074393613748,0.110003875988357,0.120271673625034,0.211993370349298,-0.01460583086115,-0.13192032408575,-0.162600952056082,-0.0992582922327153,-0.192814092440714,-0.166875487591689,0.0814510758984687,-0.00501281082595454,0.108135978620424,0.192807993101976,0.207079005408643,0.153688518517627,0.0818785153920228,0.0979948172864178,-0.169097207729994,-0.0964782896563154,-0.0989686721368305,-0.0153564534454529,-0.0393856108340808,-0.165358096833555,-0.085516026315491,0.0761277876011503,0.194537401609102,-0.0680320306174217,0.0976630116954722,0.110565716886288,0.152053695625877,-0.0148288406204064,0.0143000780560716,0.118476834672423,0.0154656264018932,0.107458132043329,0.000700773425553356,0.0770966492587715,-0.113644939273291,-0.149551346234878,-0.0217624324529747,-0.0464007515238532,-0.0675016981715453,0.104079985758312,-0.070480380346247,0.109799805686408,0.133506569257414,0.248904552404683,0.207781394922977,0.178138191964673,2.32350101819949e-05
278,"4",9,"D","Low","Salt","Combo","HA.89","HA",3,18.8,0.7846,0.1248,0.9094,"yes","1",-0.104599196882573,-0.1938286878591,-0.189034584233701,-0.181603584462187,-0.108008020628901,-0.031269919588251,0.069789028258657,0.0656296086334518,-0.196964828682889,-0.0954670291147503,0.00126703007410396,0.108492106621265,0.12867422704806,0.115501405947296,0.137755443800586,0.120440801553014,0.182402528623014,0.21321794319105,0.124304579058882,0.129124432122123,-0.07316731650271,0.105274706826049,0.225069684123145,0.159921605167196,0.232054036505502,0.0808586944533027,0.0989642684784999,0.1930065264051,0.125716663475313,0.154609452080148,-0.213521928011841,-0.0785767946667362,0.00716337043448535,-0.0818626846197247,-0.237733724069297,-0.15460980542453,-0.0976180515113565,-0.178931535304332,-0.177880292997443,-0.113471921048327,-0.111748630444055,-0.118795306382011,-0.109844963738603,-0.090890427214472,-0.0297014445581267,0.0697165147481525,0.0699372753032133,0.165460744886806,-0.0469869790889677,0.123547512215472,0.0750707548083547,0.161810609576372,0.0965257092433833,0.0668389614313684,0.163355485718699,0.0530981431009588,0.0732721926194985,0.168590663326099,0.081437112825738,-0.234640889131456,-0.204977923448889,-0.139490454255478,-0.102905116342673,0.160555810219963,0.0783334134959922,-0.102493898330225,-0.115294441277951,0.0476338422358558,-0.0949601432901305,-0.202896165417791,-0.16959406804767,-0.0889390278878432,0.030123472352685,-0.0703121979613545,-0.059516401539574,-0.0923138048383983,-0.0677911364705566,-0.0845964627164724,-0.121451082353752,0.0485350864424678,0.153923763953798,0.0705999936360182,-0.121888311190104,-0.121134535485996,0.255738404403818,0.0722447881745594,0.0732604301845986,-0.00103477096840976,-0.120994329358758
283,"4",14,"D","Low","Salt","Combo","RHA.373","RHA",2,18.9,0.789,0.1596,0.9486,"no","2",0.214219469997114,0.125179473415763,0.218117241471894,0.0965126283026538,0.117461464784623,0.153380763459237,0.22275843861546,0.131238620195186,-0.0762197334538532,-0.0663486912292976,0.0727162194277931,-0.00328478687545491,0.0549553804555691,0.190559398563405,0.0851311424440509,0.148943842349033,0.0531029555050202,0.062438717428368,0.0287911970454491,0.0349425557616227,0.0532919484622639,-0.175627976979885,-0.101504296910425,-0.110985771807075,-0.2107002944744,-0.0610885999231782,-0.0651690253455921,-0.139343444236487,-0.0679481763225347,0.119488270620352,-0.0737453021653566,0.0137940343654363,0.0126766372090533,0.109959225450714,0.0573152978649682,0.000508021311641019,-0.0926291265652948,-0.207540282882918,-0.101523594347102,-0.187838409110481,-0.18953868367192,-0.100215313366279,-0.0133500532930728,-0.0720457336872417,-0.0706361288803397,-0.0821051422261385,0.12952915161036,0.110335893891896,-0.0200004495953783,-0.00879396324815881,-0.204744351095732,-0.104736236955969,-0.113047204522424,-0.108767114139403,-0.198288390540479,-0.188459381586196,0.125811192977115,-0.0838847167496782,-0.0780122035508823,0.0931663837370696,0.0566026384751778,0.138050011687979,-0.0840458251831583,-0.143611717436639,-0.0893382324185205,-0.0598865621763204,-0.167988043001922,-0.0213379005273991,-0.0140145384104329,0.0305324668042968,0.0244645588251834,0.0989770145441838,-0.0642369322439693,-0.0236371814122378,-0.0233594561708363,-0.0963980479971764,-0.0584350458098689,0.114107561542484,0.197854811097181,0.237573404444085,0.229318123905291,0.109021143675474,0.230158433928724,0.113397228629452,0.0893085640422491,0.128422965636192,0.0851015699831026,0.0737300984223162,2.76746349592658e-05
284,"4",15,"D","Low","Salt","Combo","HA.412.HO","HA",1,23.3,2.2537,0.6077,2.8614,"yes","2",-0.052315547258358,0.110359480558252,0.126960602348571,0.109489813405071,-0.0541273402438982,0.240282034181573,-0.129354143171526,-0.146082014613866,0.128017502892304,-0.0529297411028197,-0.100384914991907,-0.0889741312248908,-0.0414930365071519,-0.156029078798535,-0.133515340255296,-0.162300379873618,-0.193987334164274,-0.194781069750663,-0.147954462246669,-0.185083754080424,0.174671622639838,-0.0685156404440326,-0.160859404198276,-0.118445172745547,-0.139268210486894,-0.166094748447759,-0.0925165366949734,-0.109814462816005,-0.171281446431703,-0.137331316132738,0.111268808694402,-0.0274170718562743,-0.09800356239,0.159736672674403,0.106708722939121,0.0307359675975409,-0.0692054212862257,0.106258728650699,0.130288974479793,-0.065860929874674,0.199723029622173,0.209264362582741,0.207248997537817,0.0807503730834599,0.164692254883872,-0.147861937389104,-0.167244515181409,-0.0864925475949711,0.272893660223203,-0.148469027847888,0.0980873910236704,-0.109012321090846,0.0852564600971701,-0.168100660216716,-0.0899930139292538,-0.135111162623375,0.104395475962952,-0.0920660384861217,0.0923415605626891,0.135510050618215,0.235149677694336,0.219786262851775,0.210447267029619,0.00107090383566561,0.0279258502292483,0.0842221695506345,0.0528198916684365,0.109725475447918,0.211233340307998,0.255630251046897,0.278826414676218,0.0328805170723592,0.0410898566613663,0.0538300514009415,-0.0281908123966802,-0.0369842248953963,-0.0745364718786991,0.0490364024928858,0.0891226774269269,0.125991408505791,-0.0607794066047636,0.0955711640647445,0.209553947122246,0.194301150136654,-0.197119249971504,-0.0733862789711495,-0.0392200462710991,0.0952877659112021,0.122157784627535
295,"5",11,"A","High","Salt","HighSalt","HA.412.HO","HA",1,18.4,1.0891,0.2368,1.3259,"yes","1",-0.0616398327055563,0.0867561976882561,0.103490304122368,0.0948312495778955,-0.0773756561754476,-0.0144299667833661,-0.145105538774092,-0.179948698106866,0.0914903036542645,-0.0666475705948173,0.0399252718916086,0.0266465081477985,0.0370661707092542,0.0519008532849447,0.0128502058758146,0.0306047781520633,-0.00377663758618954,-0.00821668064050275,-0.0317519685585815,-0.0805921322302079,0.0812064337455061,0.0268110710533463,0.00737836951545033,0.023320180902464,-0.00785861440334002,-0.114877648789663,0.0484151206062911,0.033432190228033,0.0134504832667634,0.0390674412393623,-0.0429664563329817,0.0983187031569594,0.154949675482912,0.158665844624404,0.140261576163359,0.00754569798429121,-0.0869939213875021,0.0859202505225251,0.102678358006703,-0.0766355220818659,0.17783675903595,0.188956272055432,0.208945067151193,0.128979808761721,0.222048509591336,-0.174331164672397,-0.184278509177215,-0.0985859426692407,-0.1556616935776,-0.162343887010838,0.0906298207605673,-0.104002386091815,0.0534102281212045,-0.182213932446333,-0.112218560164914,-0.171414976450143,0.0818264900360153,-0.0969207044546137,0.0695366965683877,0.0436659470584511,0.231141646993423,0.198883810853683,0.198398178948783,-0.0680280985542799,-0.115805793081143,-0.0461848661412429,-0.0636232209112763,0.00570798342334339,0.107186391727021,0.0512492518875008,0.155242940993496,-0.0661098051519672,-0.134370722092982,-0.12150926968118,-0.0637471318679081,-0.110338343013056,-0.0943350012882503,-0.0479969040230196,-0.0587385759249288,0.0852368214532328,-0.0997520817245409,0.0935294092920448,0.194009788850998,0.19713325229603,-0.122458265420254,-0.0837457992462349,0.0988783778814787,0.10270989035808,-0.0466194603233916
298,"5",14,"A","Low","Salt","Combo","RHA.377","RHA",1,20.2,1.228,0.2982,1.5262,"yes","1",-0.0327649490058668,0.0959170232802671,-0.110841595680748,-0.199656914482935,-0.200122068730022,-0.188417000403683,-0.0894307128008463,-0.193792364371639,0.213577609046783,0.19851570115515,-0.0102930373090088,-0.07866072291037,-0.0724656882179226,-0.138017562290941,-0.233387111278981,-0.161695778675439,-0.152674508902271,-0.153478050824229,-0.129828078432243,-0.161787482213415,0.142712863942047,0.022176745147149,-0.149294504047741,-0.148634326789702,0.149906757533357,0.08788880148685,-0.0264073011803547,0.0906219147605851,0.128163451777323,0.0516656256966227,0.189915386829493,0.109217598186806,0.0655130491189606,0.14318296468352,0.134923937350122,-0.0185694916628259,-0.106766672765859,0.0994870053999538,-0.105740098174079,0.0872616274008143,0.0923264863935623,-0.121428413755115,-0.0209501182524803,0.0374048453169756,0.0637799526791543,0.221417429571444,0.114919525059126,0.126845973346866,-0.0817546490061089,-0.0216920447157027,0.09776516815218,-0.0885736454161457,-0.0842188479710287,-0.0977748812666152,0.11624863180486,0.122829255955648,0.111321168883356,0.216555849724759,0.209005860295103,0.150590188089682,0.153557956172726,0.0997453804356419,0.208335083056411,-0.0715608898749558,-0.11618978145483,0.192311721238354,0.0984731130272684,-0.0744846671169612,-0.0719430597081568,0.170079588004721,0.11629361552629,-0.157690642233441,-0.0477538579283374,-0.0425109760522674,0.0596450882202402,-0.065898957306776,-0.0268679318868855,0.122138767786859,-0.070839287352616,-0.069432680882247,-0.089553749573403,-0.200246459892459,-0.100401766548605,-0.200670157906527,0.0270448361449378,-0.176724128470856,-0.12991536465829,-0.0692276577119984,-5.78744836035456e-05
300,"5",16,"A","Low","Salt","Combo","HA.412.HO","HA",1,18.3,2.8353,0.803,3.6383,"no","1",-0.0699351295820733,0.104998850352109,0.107503146946198,0.101382147327514,-0.0699425453139816,0.00776800461229824,-0.148744183830014,-0.164899516843397,0.114590272324304,-0.0800962305858191,-0.093712108181766,-0.0753053495861578,0.046603779285462,-0.0562495643865561,-0.0525067095180416,-0.0434870499301269,-0.0830585607965177,-0.0932699473783839,-0.0914075154943603,-0.0562016307061367,0.0268551711162889,-0.101808899681603,-0.105997796800082,-0.0715951116199291,-0.153661547599347,-0.181324531194338,-0.114409028564438,-0.12702360954983,-0.0967490576673273,-0.0596281193188489,-0.151026673199833,0.003893529191158,0.00566027218852321,0.0871026001655972,0.0685680471733643,-0.00805178503717095,-0.0916937442841108,0.0991821957858691,0.097803519124005,-0.0859835330999627,0.190046728232315,0.203222604118227,0.200775081211651,0.0593137506422499,0.137689570943191,-0.197713203044856,-0.178229921909335,-0.101197436036962,0.000998225550477935,-0.160475777060655,0.0734625478821631,-0.0810612432735501,0.0697654667967409,-0.156246485767997,-0.0877615402020004,-0.177580196851914,0.0973956004930751,-0.0838411465826752,0.087561071399182,0.124130560697452,0.22552208042991,0.209453490034455,0.202372996118493,-0.000635574445117054,0.094122281138384,0.0723584543039014,0.0356260661149571,0.0985262386734854,0.207480557448166,0.159865957866961,0.192822636224844,0.0458728854934276,0.0098446806049504,0.0411506753580604,0.0153985409231311,-0.0547854790837844,-0.0593569331999549,0.080041658099238,0.0775103212117063,0.119470162532394,-0.0682654113939846,0.100046413598426,0.208137914628405,0.20323168848182,0.0281153043293614,0.0104676568556872,0.103346171399685,0.194831308708327,0.0727194007300379
301,"5",17,"A","High","Salt","HighSalt","RHA.377","RHA",1,21,0.6326,0.1413,0.7739,"yes","1",-0.0393675294499543,0.0667687446755066,-0.0956913669845486,-0.182622354355076,-0.189907428221889,-0.165419732807228,-0.0814333871457992,-0.187438390752675,0.169332453701196,0.185800745144979,0.0218462269715076,0.0861345017270429,0.0434221232763063,-0.0204382841965354,-0.097412006855005,0.103750729904056,0.123006509837313,0.107899801984411,0.0218200241547353,0.0138415225588786,0.099625750576298,0.0854244709444,-0.00159799814974147,-0.0238711943596427,0.188073505768897,0.0297448750218039,0.0658561846397548,0.0817440695713048,0.221258449510141,0.131971657623987,-0.160611341791547,0.0748544417351795,0.126853303809965,0.0977114015729391,0.0390881409166976,-0.0295770722197753,-0.0952852279265513,0.0888314871987212,-0.0846033778025961,0.0935315832589541,0.0875777828669743,-0.100153077132074,-0.0226950362411732,0.0359964688244892,0.0757246646769164,0.187647550722273,0.0892695504975737,0.102294319401928,0.0663125692194424,-0.0210336622673745,0.0881274446863192,-0.0914253833346296,-0.0908895895218157,-0.0891720257708519,0.0900774795223033,0.0892672657295075,0.0910746474726169,0.190550096524542,0.18905378061008,-0.0275049524759991,0.0436151342698404,0.0830004938962399,0.186735002188562,-0.0760961822733784,-0.130290400745354,0.0959311733962454,0.0239818592526084,-0.117585634884837,-0.111500868187593,-0.00461766911416803,0.0334584286098254,-0.221487848394001,-0.0972513150952008,-0.160557274710642,-0.118488353910748,-0.117202547365407,-0.116241836326169,0.0316615545880105,-0.136935312634307,-0.0766535394414602,-0.10544634319638,-0.200701733394424,-0.102809924857296,-0.190976341087225,0.0855008431370975,-0.0344952723823125,0.074721634292286,0.00337743003075727,-5.22785027530798e-05
304,"5",2,"B","High","Salt","HighSalt","RHA.373","RHA",2,23.2,0.9075,0.1527,1.0602,"no","1",0.204173029286897,0.11378995556284,0.196458417718683,0.0919345057883206,0.104159777875042,0.142395036801353,0.194576158473147,0.102171887956881,-0.0914484275497104,-0.0765551417570592,-0.0143625228695216,0.0570034850103466,0.0756284551633401,0.194362540823261,0.112863426878691,-0.16650540747925,0.0230020642943002,-0.0035267948002231,0.0419433455382027,0.00857909357747695,0.0237618333008391,-0.13522531535825,-0.0453983936134327,-0.0441769663693927,-0.101976878549818,0.0614565546431815,0.0829773682160398,0.110887413068175,-0.0696302879646531,0.131336367131076,-0.118453469278577,0.0366202607542556,0.0787120588631948,0.053592212653472,-0.00189309847354501,0.00719124191825422,-0.0960081381103981,-0.188542379676297,-0.0963260546617509,-0.203243857517798,-0.200738228725775,-0.0949419946884959,0.00169264930733016,0.0793202435368039,0.0934280495531459,-0.0937003134805179,0.0978985362055683,0.103409632923617,-0.0829530445531409,0.0155106765975803,-0.200099476971529,-0.12083216038733,-0.116205878844104,-0.112216518785458,-0.202638306534163,-0.204716122751835,0.097357909752024,-0.0937165642148548,-0.0954858105685348,-0.0198858688135343,0.0147277537471467,0.100633274972002,-0.0952382824454706,0.0138396807221973,-0.0214464525453266,-0.120622169455079,-0.20508122385911,-0.0585111839715845,-0.0406558571585049,-0.0113036648526216,0.0343800683516406,0.0622620380830577,-0.0798834661575626,-0.0527401905893768,-0.0134170698341812,-0.116650888556545,-0.0442641140221335,0.0654438503826713,0.14335623989198,0.187890548702642,0.18443755899331,0.0996637694118241,0.194981868758681,0.0924742091238011,-0.0373192673202559,-0.0361632814198014,0.00622146027637169,-0.021583292306412,2.87871935259187e-05
307,"5",5,"B","Low","Salt","Combo","RHA.373","RHA",2,22.9,1.1157,0.2706,1.3863,"no","1",0.220172428772889,0.100767254643957,0.204573504679648,0.102565883933556,0.106290772102928,0.132493892320683,0.202862038587959,0.11308947909861,-0.0901835091553136,-0.101597023187452,0.0655320498865273,0.062365504475533,0.123970251780495,0.192738168180486,0.100574901414288,-0.0533814797751233,0.0583066597003084,0.00195039595559297,0.00439707431840162,-0.0123157627689241,-0.00480183628945276,-0.157758833561395,-0.0451880419646405,-0.0940562955042885,-0.14674180886421,-0.0111592250280677,0.0237785802667406,0.00676386444771056,-0.0791508039187364,0.133709620107126,-0.086737513808332,-0.00219194141217608,-0.015817702088929,0.0169570729468859,-0.0238284269271567,-0.0249235071178244,-0.102344021557255,-0.205630599866996,-0.10227030107223,-0.20080187545049,-0.20185927609962,-0.094357126948711,-0.0154723926570558,-0.0173494515954006,-0.00583700469897763,-0.102486638827371,0.106533939483963,0.098155505623484,-0.0872810502437149,-0.0255189530900954,-0.206892248347692,-0.106777252056472,-0.122317870463382,-0.11168344380877,-0.200256449011265,-0.212016021945084,0.117246663355154,-0.0934177760463018,-0.0908685300375218,0.0219619501453534,0.0170941753129764,0.116290387365155,-0.0961939462120679,-0.0728418825273401,-0.0771216763909869,-0.0967642972265864,-0.198803509689037,-0.0127376225388959,-0.0161482984944226,-0.0150777074145596,0.0253963382312141,0.0935139500574544,-0.0518956231881258,-0.0242476894542779,0.0475295656128337,-0.0813740765732049,0.0149222610836267,0.107299431600766,0.188225873023757,0.195248631242872,0.207054192484365,0.0960133826070254,0.211051612064179,0.110282161306179,0.0944510097797678,0.0528366734456766,0.0615198090200224,0.0555689858202644,3.03727448268482e-05
308,"5",6,"B","Low","Salt","Combo","HA.445","HA",2,18.6,0.9952,0.3401,1.3353,"no","1",0.211795019697668,0.108338414723288,0.121109054959254,0.104702641605531,0.203155423819743,-0.023492134214729,0.0966025550102827,0.103166135100825,0.110804839084304,0.20743425679791,0.0171855349403663,-0.0056526652363793,0.0660803283140529,-0.0185196836744865,-0.00618687107842399,-0.221422855292255,-0.0659062813972602,-0.0126832639479985,-0.063801204852497,-0.10274555272671,-0.0157334413324683,0.0164427034506498,-0.0328146102356947,0.0538502850862516,0.1201774215407,0.139466729644498,0.0542960288346703,0.106209539225161,-0.0180249929325333,0.00451739156008368,0.238426094050109,0.138951258583388,0.0995191439538183,0.0810105449489161,0.145798338223278,0.209265943224611,0.226364467195865,0.103402341067454,0.112047105646417,0.206934251900467,-0.12528702120932,-0.11399749474876,-0.122156476141705,0.102048150482457,-0.0527129925694543,0.0864274713939395,0.105529250222175,-0.105535992159795,0.107430183501451,0.0377007372861249,-0.2273531373173,-0.123309813287265,-0.226768262173778,0.105404870434567,-0.109974762262655,0.0976410098382657,-0.241966386740622,-0.131891083809656,-0.233640972301365,0.0120453241485421,-0.0128587431696568,-0.128563492232562,-0.132284590559342,0.155074922039032,0.124455306404188,-0.0452449330111793,-0.0456392135296616,-0.229968782276485,-0.104212271127075,-0.0100415917416028,-0.0531336113874044,-0.000866895265826185,-0.0447237024762135,-0.0247722880587899,0.0707949963168483,-0.0337595151604379,-7.76894579652036e-05,-0.0408297629609332,-0.0302590370063686,-0.221073657281342,-0.12976739629579,-0.222688142235806,-0.111781074671766,-0.108206022564432,-0.212838665321957,-0.150591319127878,-0.15315314721702,-0.157365566281447,-0.0236540868724824
309,"5",7,"B","Low","NoSalt","LowNut","RHA.373","RHA",2,17.1,1.5079,0.3893,1.8972,"no","1",0.182555010030071,0.122609189133336,0.198671349465706,0.0957974179812716,0.109265948303491,0.14313552840259,0.181361658782749,0.113085242277366,-0.101984512622317,-0.0919617757085988,-0.12874913729489,-0.0397372324059468,0.0487574446917247,0.114366966956289,0.0599724601161737,-0.312904196685387,-0.141547744893136,-0.186899776147521,0.0146973032079526,-0.0125018618830567,0.0290571017040363,-0.159802632837633,0.0146361256686082,-0.065302314732931,-0.158393396440595,-0.0378367481901178,-0.0649845613564423,-0.0246671963661077,-0.142533335161189,0.0792257530595672,-0.12451934817688,-0.0920213780595607,-0.0428776531974839,-0.0559341030717444,-0.0840673803718791,0.0364866898830628,-0.106860885856398,-0.208057737881418,-0.0978785460465157,-0.205778152983625,-0.213652464164696,-0.0955124810391584,-0.00183664895128897,-0.0650942109450718,-0.0698901869166358,-0.098040079134504,0.0976180642928875,0.0950633729270777,0.022268689282843,0.0243784609495514,-0.194851113531587,-0.110088554470773,-0.097789721066007,-0.0897990187867206,-0.198676220190056,-0.195843993439293,0.0890335550739303,-0.101884457317805,-0.101701906920934,-0.00612130660462513,-0.0759832085046819,0.093230130187095,-0.114196493270692,0.00403333707802736,0.0826329227262309,-0.0748873867656588,-0.157775567186075,0.104958680046303,0.0881014003989081,0.113230077412767,0.121967264927918,0.133605434604163,0.0638980150884695,0.119928045831917,0.111484373868206,-0.0528722126774158,0.0481869251096982,0.128284690533901,0.20903965854398,0.191534049150176,0.178470428126256,0.13190806950326,0.182206994441109,0.0919765022793067,-0.107385267569018,-0.0776781678983511,-0.0971390993212394,-0.0859507968645567,3.49137749177665e-05
311,"5",9,"B","Low","Salt","Combo","HA.89","HA",3,23,1.6341,0.3602,1.9943,"no","1",-0.0673203663915303,-0.195553508976285,-0.157888007671339,-0.182059333298759,-0.0813683385676365,0.943601631070313,0.105691261514338,0.0974590764606007,-0.177257946108975,-0.0873598802750395,-0.0312542746124792,-0.0122487889517057,0.0715652635585988,-0.0661039397706623,-0.062548400413538,-0.115348625430439,-0.106169374334634,-0.138879997779939,-0.0746208752678655,-0.138655945026781,0.0964834059227785,0.0075688408583636,0.000728773184965772,-0.0439402544816826,-0.0389882621445608,0.0454493779824164,-0.0539858992312338,-0.0711422085489465,-0.0513209444782187,-0.0301652846327322,-0.0959291281768582,-0.109681093483229,-0.15690739154258,0.0891917977717829,-0.203853070164828,-0.151832788437664,-0.0820380210059169,-0.187555223377748,-0.186260477089682,-0.101601311400948,-0.0953910905655186,-0.101222990166669,-0.0968215252165657,-0.180358320074314,-0.122899822422322,0.110097225630053,0.110165826355651,0.202061095544726,0.0719014501565147,0.150122763449237,0.10218879307702,0.18232053942635,0.11785224439933,0.111435022621865,0.194420652671697,0.100834678938473,0.108102219344779,0.189385980252812,0.10420105868396,0.0503498816056251,-0.101467708226497,-0.0899627028457873,-0.0845229473831593,0.10928954426071,0.147713374211506,0.0814900868048984,0.031928149206909,0.115524706695144,-0.0354858834831251,0.125257511605516,-0.0575426200333007,0.0376499026630551,0.0897755131761772,0.0496449535855458,0.0338885837390667,-0.00589119587674569,-0.0347778407073783,0.085706672549355,0.0641179952505285,0.0960601651715099,0.198031313519851,0.0962070875537105,-0.0830064379352318,-0.0873893476435045,0.107123894404654,-0.0957320952628305,-0.13892808080977,-0.0263346071163977,0.0695979247521919
